brand,yyyyww,shopcode,ours_sale,req_sales,req_md,req_product,req_vmd,style_best,style_worst,style_reorder,others_style,others_dept,others_brand,etc,input_userid,input_date,update_userid,update_date,req_productdept
M,2019-32,525,"1.날이 계속더워지면서 많은분들이 메쉬모자 기능성티셔츠 민소매티를 가장많이 찾으십니다
여름에 항상 많이 찾으시는 스타일인데 디자인이 없어서 아쉬워하시는분들이 많이계십니다
판매에도 어려움이 많습니다.새로운스타일로 바뀌는것도 좋지만 다음시즌에는 다양한디자인이 많이나왔으면 좋겠습니다
2.휴가철준비로 레쉬가드또한 많이 찾으십니다. 이번시즌에는30%할인이들어가도 디자인도 너무한정적이라 판매에 어려움이있습니다.
작년처럼 디자인도 다양하고 화려한스타일로 많이나왔으면 좋겠습니다.",,"-CP77, CP12, CP16는 판매량이 좋은 상품이니 주말전에는 넉넉히 출고부탁드립니다.
",,,"TS- 21,S3,SJ,CD,TP,TG,T8,LA,TN,W1,O1,CB,SH,SG,CK,M1(941),M2(941)
TK- S4,S1,T1
OP- LA,CD,CE,SA,CC
SH- C1,C2,P1,P2,H2,D1
BG- P2,C9,C5,C6,A2
SM- S1
SP- CA
CP- 11,12,16,18,85,74 07 77,15,17, 51,20,61,71,88,KI,FB,M1,FX,T1,HD,HB,H2,HA,H3,HG
",,"TS- 21,S3,SJ,CD,TP,TG,T8,LA,TN,W1,O1,CB,SH,SG,CK,M1(941),M2(941)
TK- S4,S1,T1
OP- LA,CD,CE,SA,CC
SH- C1,C2,P1,P2,H2,D1
BG- P2,C9,C5,C6,A2
SM- S1
SP- CA
CP- 11,12,16,18,85,74 07 77,15,17, 51,20,61,71,88,KI,FB,M1,FX,T1,HD,HB,H2,HA,H3,HG
",,"(삼성/BC/KB/NH 카드로)
10만원 이상구매시-디저트권증정
20~30만원 이상구매시-식사권증정","CK :시즌오프30%~50% .2PCS구매시10%,3PCS구매시15% /인기상품 : 반팔티 23,400
버커루 : 시즌오프10~30%   /인기상품 :  반팔티 19,000 반바지 39,000~49,000 19FW-데님 159,000~179,000(10%)
게스 : 시즌오프30~50%(일부)  /인기상품 : 반팔티 19,000~29,000 반바지 79,000
JEEP :일부품목10%    반팔티50%(일부) /인기상품 :  후드반팔티 79,000~129,000 반팔티 49,000~69,000 19FW-후드티 89,000
",본사수선실에서 매장으로 모자를 보내주실때 폴리에 담아서 보내주세요. ,M525,2019-08-05 00:00:00.000000,,2019-08-05 10:23:03.000000,"-제품이 오염된채 출고되어 다시 본사수선실로 보내는 상품이 너무 많습니다.  검수 꼼꼼히 부탁드립니다.
"
M,2019-32,025,"백화점 입점고객이 날씨 탓인지 매우 많은 한주였다.
신상 TSM2 가 반응이 좋다. 날씨가 더운데도 가을반팔이라 두꺼운 소재지만 트렌드에 맞는 오버핏이어서 반응이 좋다.
반응에 비해 재고가 턱없이 부족하다. 빠른 리오더로 재입고 되면 매출 향상에 도움이 될 것 같다
CP77의 새로운 색상과 팀이 입고되면서 고객님들의 반응도가 높은편이다.
무난한 블랙, 네이비, 베이지, 화이트에 여러가티 짐으로 나와도 좋을 것 같다. 핑크, 오렌지등의 튀는 색상은 찾는사람만 찾는 것 같다
",,,,,,,,,,,,m025,2019-08-11 00:00:00.000000,,2019-08-11 19:51:16.000000,
M,2019-32,521,이번주 FW신상이 입고되면서 반응은 좋았습니다 맨투맨스타일은 05번 라인위주로 반응이 좋았고 모노그램 티셔츠또한 모자보다는 힙색과 세트로 반응이 좋았습니다. 청키는 이젠 찾는손님이 드물어지고 대신 모노그램 디자인이 들어간 스타일은 점점 국내외 고객님들한테 반응이 좋아지고있으며 특히 베트남 고객님들의 방문빈도수가 늘었으며 구매하시는 스타일의대부분은 TSSJ 티셔츠와 모노그램 힙색이 판매위주입니다.,,모노그램 힙색라인은 국내외로 굉장히 반응이좋습니다. 또한 OPCE 원피스도 여전히 판매량이 높습니다. 출고하실때 저희매장은 타매장보다 더많은수량 출고부탁드립니다.,,,"MT-05. C1
TS-CC,CD,FB. LB. LD. O1. O3. S3. SJ. TC. TF. TG. TH. TM. TP. W1. M1(941)
OP-CD. CE. SB. SC. TA
SM-C1. D2. S1. T1. T3
CP-07. 11. 12. 14,15,16,17,18,30,53,57,61,62,71,77,82,85,BG. FB. FG. FN. H3. HC. IH. IJ. IM. IS. IX. SB. TA. YC
BG-A2. C9. P2
SH-C1. C2. D1. H2. P2",,,,,,,M521,2019-08-11 00:00:00.000000,,2019-08-11 19:58:54.000000,
M,2019-32,027,휴가철이 막바지로 접어들고.....폭염인 날씨가 지속되는 여름끝자락에서 ..무더운날씨와 아직까지 휴가철이다보니...특히 주말대비 주중 입점객수가 끊이질않고 꾸준했던 한주....여름상품 일부를 포함하여 최근 입고된 가을 신상품 의류들이 함께 호조를 보이며 꾸준한 판매를 보이는 상황....특히 지난주부터 TSM1 의 판매가 집중적으로 일어나며 매우 좋은 판매율을 보이고 있는 상황....M2의 경우도 소량 판매를 보이나 비슷한 가격면에서 원단비교를 통해 M1의 판매가 압도적으로 많은편.....그리고 아직 더운 날씨이긴 해도...맨투맨티류의 고객들의 호응도가 높고 긍정적인 반응이다보니 판매로까지 연결되고 잇는 분위기.....TSM1의 경우 10대부터 40대까지 다양한 연령층에서 남녀모두에게 판매율이 좋은상황...긴팬츠류 문의가 꾸준한 상황....기존 여름 조거라인이나 우븐소재타입 팬츠가 아닌 간절기 가을상품팬츠류의 문의도 꾸준함.....,,,,,,,,,,,,m027,2019-08-11 00:00:00.000000,,2019-08-11 20:57:03.000000,
M,2019-32,034,"일주일을 가득채운 폭염주의보로
나시와 반바지 찾는 분들이 많은 주였습니다.


남자분들은 반바지 구매 후 돌아가는 분들이 많았지만
여자분들의 경우 반바지를 구매하지 못 하고 가는 분들이 많았어요.

여성용 바지나 여성용 스커트의 종류가
너무나 적습니다.

그렇다고해서 현재 여성용 원피스 라인이 많은 것도 아니고
그나마 몇 종류있는 원피스들도 전국재고 부족으로
주문을 받을 수있는 것도 아니니..

현재 재고가 많은 OPCE류만 더 불티나게 판매되고 있습니다.

OPCE가 별 다른 디자인없이 로고만 자수로 처리되어 나온 상품이다보니
상품을 따라한 많은 개인 온라인 쇼핑몰들로
같은 상품아니냐고 물어보시는 분들도 있고

하의의 경우는 SPC1이 그나마 제일 여자분들이 많이 보시기는하나
면 소재보다는 얇은 소재감의 바지를 많이 찾으시네요.

남자분들의 경우는 가볍고 시원한 소재의
남방도 많이 찾으셔서
WSC6의 판매도 꾸준합니다.


청키슈즈의 판매율도 꾸준히 이루어지고있으며

모노그램라인의 세트 판매율도 점점 증가하면서
19F로 신규입고된 TSM1,TSM2의 반응이
상당히 좋습니다.

입고된 재고가 많지 않아 판매에 어려움이 있는 점 빼고는 ㅠㅠ...

매장에서 보유하고 있는 재고량이 좀 더 많았으면 합니다.
",,"TSM1,TSM2 재고 생기면 많이 입고해주세요
청키라인,모노그램라인 재고 넉넉히 넣어주세요",,,,,,,,버커루 백화점 동선 행사 진행 중,,M034,2019-08-11 00:00:00.000000,,2019-08-11 12:52:03.000000,
M,2019-32,042,"2019년8월5일~2019년8월11일 주간판매동향

1.백화점 입점 고객님의 경우 조금씩 가을 상품에 반응을 보이기 시작하는 주였습니다.
얇은 긴팔 티셔츠에 관심이 많은 주였으며, 구매로 이루어지는 주였습니다.
2.휴가철과 장마로 인한 입점 고객님들이 그렇게 많지 않은 주였습니다...
3.사이즈 캡 문의가 많은 주였습니다.. (다양한 디자인)
4.얇게 걸칠수 있는 집업 종류가 빠르게 입고 되어도 많은 판매가 예상 됩니다... 빠른 출고 부탁드립니다.",,,,,,,,,,,,M042,2019-08-11 00:00:00.000000,,2019-08-11 10:50:19.000000,
M,2019-32,044,"무더운 더위의 열대야에 휴가철 끝내고 데이트 겸 더위피하려 백화점을 온 고객님들이 방문했던한 주입니다.
더위가 기승을 부려 신규로 들어온 상품보다는 아직까진 반팔을 찾는 고객님들이 많았습니다.
그럼에도 MLBLIKE 오버핏 맨투맨 MT05 스타일은 젊은 10대~20대 커플티셔츠로  좋은 반응을 보였으며, 
날씨만 선선해지면 커플룩으로 보시는 고객님들이 많기때문에 더 많은 판매가 될것으로 예상됩니다.
TSN1 오버핏 긴팔 티셔츠는 20대초반 여성분들이 많이 보셨습니다.
한주간도 20대에서 40대 고객님들이 주로  패밀리룩으로  TS21931/ TSS3931 좋은 반응이였습니다.
모노그램은 여전히 인기가 많았지만  그중에서도 BGC9가 나이 불문하고 가장 인기있었습니다.",,,,,MT05941 / TS21931 / TSS3931 / BGC9,,TS21931/  TSS3931/ ,"NBA
N192TS102 30,000원
N192TS911 29,000원",KB국민카드 로 30/60/100만원 이상 구매시 롯데상품권 5% 증정,,,M044,2019-08-11 00:00:00.000000,M044,2019-08-11 00:00:00.000000,
M,2019-33,027,"휴가철도 끝나가고...태풍이 지나고난뒤.....폭염이었던날씨가 한층 누그러지면서....며칠사이에 입점고객수가 현저히 줄어든 모습을 보임....주초까지는 더위로 인해서인지 입점객수가 꾸준한 모습을 보이다가 ...주말로 오면서 주중보다 입점객수가 현저히 줄어들어 주말에는 접객한 고객수를 헤아릴정도로 객수가 없었음.....가을 신상품의 꾸준한 호응이 있어 판매로까지 이어지고 있으나...너무 수량이 적어 하루이틀 판매하고는 사이즈부재로 판매 극대화가 되지는 않는 분위기....TSN1,C2, MT05 스타일들이 특히......상의를 비롯...신상품 하의류 긴팬츠 문의도 급증.....간절기로 접어들고 있다보니 ...걸칠수 있는 상품군의 문의도 갑자기 지속적인 상황.......타브랜드대비 신상품 입고가 너무 늦고있는것도 사실....몇개 되지도 않는 가을 신상품 상의는 사이즈가 넉넉한것도 아니고........참 판매하기 애매한 상황.....",,,,,,,,,,,,m027,2019-08-18 00:00:00.000000,,2019-08-18 18:47:40.000000,
M,2019-33,032,"휴가시즌 거의 마지막 단계인듯 합니다.
날씨는 미치게 덥고 습하며, 시원한 백화점으로 아이쇼핑 오시는 고객님들이 많으셨습니다.

반팔티는 TSSJ,TSS3이 꾸준한 인기를 보이며, TSM1이 반응이 좋으며
맨투맨은 벌써부터 없어서 못팔고 있습니다.MT05 예약주문 받고 있으며,입으셨을때 핏이 너무 예쁘다며, 반응이 아주 뜨겁습니다.
MT01 심플하며 깔끔하다고 좋아들 하십니다.
긴팔티는 TSC2,TS03이 반응이좋습니다. 소매가 너무 길다고 하셔서 수선안내 드리고 있습니다...
원피스는 OPCE가 가격대비 원단도 나쁘지 않아 판매가 잘 되고 있습니다. 없어서 못팔고 있습니다.
모자는 CPFB,CP77,CP11,CP12,CP07,CPCP,CPYC,CPH3,CPHE 가 반응이 좋습니다.

슈즈는 SHC7 입고되자마자 당일판매가 되었으며, 240,250 사이즈가 없어서 못팔았습니다 ㅠㅠ 빠른 입고 부탁드립니다.
SHC6도 반응이 아주 핫합니다! 입고 부탁드립니다~
그리고 오늘 처음으로 패딩을 판매하였습니다. 백화점내 VMD 기간이라 본사에서 보내주신 POP 사용을 못하고 있어 판매율이 현저히 저조하지만, 열심히 판매해 보도록 하겠습니다. 패딩은 DJ02가 반응이 좋습니다. 





",,SHC7/SHC6/CPH3/CPIM/OPCC/OPCE/TS21,,,"MT05 MT01
SHC6/SHC7
TSC2/TS03",,MT05,,"영 언더웨어(CK,게스,코데즈컨바인) 매장이동
예스 퇴점 
캉골 MLB 바로 옆 매장으로 이동!!!!!!!!!!!!!!!
지프 퇴점
스펙터 퇴점
탑걸 퇴점",캉골 20만원이상 장우산 사은품 지급/ 매장 이전 기념 금토일 5만원이상 구매시 20% 할인 ,,M032,2019-08-18 00:00:00.000000,M032,2019-08-18 00:00:00.000000,
M,2019-33,034,"기온이 점차 낮아지면서
이번 주말부터는 얇은 긴팔과 맨투맨을 찾는 분들이 증가하고 있습니다.

새로 입고 된 트레이닝 긴 바지와 
19S 긴 바지의 판매율이 증가하였구요.
밑단 스타일이 현재 두가지라 오히려 판매가 더 잘 되는 느낌이 있네요.

다만 맨투맨의 재고가 많지 않아 리오더 될때까지 기다려야할 것 같습니다.


새로입고된 더티청키의 반응은 아직까지 없는편이며
기존 청키 SHC1,SHC2만 판매되고있습니다.

하지만 이번 주는 잠깐 주춤하네요.
여름휴가 시즌이라 그런지 백화점 자체가 
조용한 편입니다.

현재 일본상품 불매운동으로 인하여
점에 입점되어있는 브랜드 일부가 매출이 대폭 감소되면서
국내브랜드들의 매출이 증가한 것 같습니다.

다음 주 부터는 기온이 점점 낮아질 것 같네요.
날씨가 애매해지면서 쭉티를 찾는 분들이 많아질 것 같아요.

현재 출시된 쭉티 디자인들 너무 예뻐요
반응도 아주 좋은 편이에요

현재 TSM1 A 컬러의 반응이 아주 좋은데
쭉티로도 출시되었으면 하는 분들이 많습니다.

쭉티 종류 몇 종류 추가 입고되었으면 합니다.
39,000원 같은 나그랑 티셔츠 말고..............
컬러 예쁜 쭉티로 ...........출시되었으면 합니다ㅎㅎ
",,판매분 입고 부탁드립니다.,,,"TSM1941,TSM2941,TS01941
TSS3931,TS21931
SPC1,PTT6,SHC1,SHC2
BGC9,CPFB",,,,,,,M034,2019-08-18 00:00:00.000000,,2019-08-18 13:11:45.000000,
M,2019-33,195,"반팔티셔츠 사기에는 애매한 달인지. 긴팔 많이 보시는데 TS03 이나 맨투맨 MT01 
무난한 디자인의 티셔츠를 많이 보십니다. 상품이 출고될때 사이즈별로 거의 하나씩밖에 안들어 오기때문에
판매되면 판매분이 바로바로 들어왔으면 하는 바람입니다. CAP 같은경우엔 여전히 CP77이 주 판매가 되며
요새는 청키슈즈도 여전히 많이 보시지민 SHP1, P2도 많이 보는 편입니다.
BAG 같은경우엔 여성분들은 BGC9,P2 많이 보며 남성분들에겐 BGA2가 가장 인기가 많습니다.",,,,,,,,,,,,m195,2019-08-18 00:00:00.000000,,2019-08-18 11:19:16.000000,
M,2019-33,036,"금주 fw의 출고로 긴팔 쭉티와 맨투맨(MT06,05) 판매율이 좋습니다. 청키 신규 스타일도 반응 무척 좋습니다. 특히 SHC6911의 판매율이 좋습니다. 생각보다 일찍 선선해진 날씨와 아이들 가을 옷 구매하시면서 같이 구매를 많이 하십니다. 여성라인 OPCE931 같은 가을 겨울 원피스도 입고가 되었으면 합니다. 여성라인은 OPCE를 제외한 모든 제품이 약세입니다. 얄상한 가을 점퍼도 종종 찾으십니다 다음주 ~다다음주 에 본격으로 많이들 찾으실 것 같습니다.",,점퍼류 출고 가 빠르게 되었으면 합니다. SHC3 리오더가 빨리 되었음 합니다.,,,"MT05,MT06,TSS3,TS01,OPCE","LG,OP,",32SHC3911,"NBA=아노락,바람막이
JEEP=  후드티셔츠, 기획티셔츠 ,데님바지,",카드별 사은행사 있었습니다.,,,M036,2019-08-18 00:00:00.000000,,2019-08-18 19:04:02.000000,
M,2019-33,042,"2019년8월12일~2019년8월18일 주간판매동향

1.백화점 입점 고객님의 경우 긴팔 종류와 가을 옷 을 보시는 고객님이 많은 주였습니다.
2.레깅스 종류을 찾으시는 고객님이 많은 주였습니다..다양한 디자인..
3.아직까지 날씨가 더워 롱다운 프로모션에 고객님들의 반응이 그렇게 많지 않은 주였습니다.
4.아직까지도 사이즈 캡의 다양한 디자인이 많았으면 좋겠습니다...
",,,,,,,,,,,,M042,2019-08-18 00:00:00.000000,,2019-08-18 10:40:18.000000,
M,2019-33,044,"말복이 지나고, 더위가 한풀 꺽이고 시원한 날씨에 신상품 역시 인기가 높아지는 한주입니다.
MT05941 제품이 점차 적으로 많은 반응을 보이고 있습니다.
그외에도 HD03941 ,MT01941, TS01941과 같은 가을 상품들의 판매가 호조를 띄고 있습니다.
점층적으로 신상품 관심이 늘어가는 가운데 앞으로의 판매는 반팔보다는 맨투맨 또는 후드의 판매가 높아질듯 보입니다.
그외 긴 주말이지만 추석연휴를 앞두고 있는 가운데 고객님들이 가족단위로 많이 방문해주셨지만, 많은 판매를 보이진 않았습니다.",,,,,MT05941 / HD03941 / TS01941 / CP77931,,MT05941 / CP77931 / CPFB931,"NBA
N192TS911 (29,000)
N192TS020 (29,000)","KB국민카드로 30/60/100만원 이상 구매시 롯데상품권 5%증정
NH농협카드로 30/60/100만원 이상 구매시 롯데상품권 5%증정",,,M044,2019-08-18 00:00:00.000000,M044,2019-08-18 00:00:00.000000,
M,2019-33,078,"MD로 인해 잠시 임시매장 영업중입니다.
매장이 축소 되고 자리이동으로 인해 고객들에게 혼선이 생겨
매장 입점 고객이 적었던 편입니다
휴가시즌으로 빅볼청키와 컨버스 슈즈의 판매는 꾸준한 판매를 자랑하고 있습니다
맨투맨 가을 신상또한 MT05 스타일의 반응이 좋으며 꾸준하게 다양한 가을 신상품 판매가 이어지고 있습니다 ",,,,,,,,,,,,M078,2019-08-12 00:00:00.000000,,2019-08-12 10:57:41.000000,
M,2019-33,193,"이번주 날씨가 많이 풀리다보니 맨투맨 티셔츠 보시러 오시는 분들이 많아졌습니다 
특히 MT05941 상품 정말 많이 보고 찾으십니다 하지만 사이즈가 많이 부족하다보니 
너무 아쉽습니다 특히 아이보리 또 티셔츠중에는 확실히 TSS3 상품이 반응이 좋습
니다 깔끔하다보니 많이 찾고 TSSJ TS21 과 더불어 반응이 굉장히 좋은 상품입니다 
그리고 청키슈즈 반응이 아직 많이 있습니다 저번주와 다르게 이번주는 청키슈즈 찾
는분들이 꽤 많아졌습니다 그리고 가장중에는 확실히 BGA2 같이 수납공간이 많은 
상품이거나 BGC5 같이 착용했을때 편한 상품 많이 찾습니다 그중에 BGC9 상품이 
고급지다보니 많이 보고 찾으십니다 모자는 CPFB 보다 CPH1 상품이 반응이 아주좋
습니다 모자로는 이번에 나온 밴드형 모자 CP16 CP13 등 밴드형 모자가 반응이 좋
고 CP77 상품은 늘 반응이 있습니다 또 미국에서 류현진 선수가 잘하다보니 LA다저
스 찾는 분들이 많이 늘었습니다 ",,,,,"MT05 :아이보리 특히 반응이 아주 좋습니다 
TSS3931 : 디자인이 깔끔하다보니 반응이 좋고 가격이 저렴해 많이 보십니다 
TSM1941 TSM2941 : 확실히 디자인이 고급지다보니 많이 보고 있습니다 
CPH1 : 벙거지중에 반응이 가장좋습니다 CPFB 보다 반응이 좋은 상품
BGC9 : 중국분들도 좋아하고 국내 분들도 좋아합니다 ",,"CPH1 : 벙거지 좀많이 나왔으면 합니다 
MT05 : 맨투맨 지금 많이 나갑니다 
TS03941 : 날씨가 많이 풀리다보니 파란색 많이 보십니다 
",,,,,m193,2019-08-18 00:00:00.000000,,2019-08-18 12:15:02.000000,
M,2019-33,179,"말복이 지나면서 확연히 기온이 내려가고 아침저녁으로 시원한 바람에 불기 시작해 긴팔티셔츠를 보시는 학생고객님들이 늘었습니다.

31TS01,03,C2,N1 골고루 많이 보고 계시며 앞으로 서서히 판매가 올라갈꺼라 생각됩니다.

중국고객님들께서는 티셔츠보다는 31MT05941 상품을 많이 찾으시는데 재고가 많이 부족해 그 분들께도 판매할 수도 없고

다른분들께는 보여드릴 상황도 안되고 있습니다.  리오더가 시급합니다. 

모자는 811 매쉬캡이 리오더되서  많은 도움이 되고 있습니다.

최근 출시된 32SHC6911 , 32SHC7911  제품이 출시된지 얼마 되지 않아 반응이 상당히 좋으며 메인사이즈는 품절된 상태입니다.  

사이즈가 기존에 나왔던 청키제품들에 비해 발볼이나 길이가 조금더 타이트한 느낌이 있습니다. 

고객분들에게 설명을 따로 말씀드리긴하지만 제품 사이즈 권장 가이드가 따로 나와있으면 좋겠습니다.",,,,,"MT05

TS01,03,M1

DJS2

CP77

SHC1,C2,C6,C7,P1

BGA2
",,31MT05941,,"월~목- 유플렉스 단일 20만원이상 구매후 H포인트 적립고객 1만원 상품권 증정.
금토일- 자사(단일) 30/60/100만원 5% 자사상품권증정.
자사 단일 100만원 이상 6개월 무이자.",,,m179,2019-08-18 00:00:00.000000,m179,2019-08-18 00:00:00.000000,
M,2019-33,084,휴가막바지라서 입점 고객들은 있으나 막상 보시는 상품은 가을 신상품 판매가 더많은듯합니다...,"가을 인기상품 리오더 기간이 좀 잛아으면 합니다....신상품 출고시 재고 넘 부족합니다..
모든 칼라랑 싸이즈가 들어왔으면합니다.",,"반팔이랑 입을수있는 집업빠른 출고 부탁드려요. 가을 신상품 하의도 넘 없어서  하의찾는분들 이그냥 가시는 분들도 있어요,",,TSS3MT05 BGC9  SHC1  SHC2   SHP1  SHP2   CP77  SHC6  TSSJ   TSCD   TSC2   ,,,,,,,M084,2019-08-18 00:00:00.000000,,2019-08-18 19:23:03.000000,"가볍게 입을수있는 원피스랑  레깅스 빠른 출고 부탁드려요~~~~올브랙 모자 팀추가가 빠른 시일에 나왔으면합니다.
"
M,2019-33,082,"sh c1,c2,c6
mt 05
cp h1
bg 09  반응 좋습니다
mt05 흰색 네이비 많이 찾습니다",,,,,"sh c1,c2,c6
mt 05
cp h1
bg 09",,,,,,,M082,2019-08-18 00:00:00.000000,,2019-08-18 16:06:31.000000,
M,2019-33,525,"가을 대비로 얇은 긴팔을 보시는 고객님들의 비중이 저번주에 비해 늘었습니다.  
일부 의류의 할인으로 인해 금액대가 높아 판매연결이 어려웠던 상품들도 관심을 가지는 고객님들도 많았습니다.
",,"-CP77, CP12, CP16는 판매량이 좋은 상품이니 주말전에는 넉넉히 출고부탁드립니다.

",,,"TS- 21,S3,SJ,CD,TP,TG,T8,LA,TN,W1,O1,CB,SH,SG,CK,M1(941),M2(941)
TK- S4,S1,T1
OP- LA,CD,CE,SA,CC
SH- C1,C2,P1,P2,H2,D1
BG- P2,C9,C5,C6,A2
SM- S1 
SP- CA
CP- 11,12,16,18,85,74 07 77,15,17, 51,20,61,71,88,KI,FB,M1,FX,T1,HD,HB,H2,HA,H3,HG
",,"TS- 21,S3,SJ,CD,TP,TG,T8,LA,TN,W1,O1,CB,SH,SG,CK,M1(941),M2(941)
TK- S4,S1,T1
OP- LA,CD,CE,SA,CC
SH- C1,C2,P1,P2,H2,D1
BG- P2,C9,C5,C6,A2
SM- S1 
SP- CA
CP- 11,12,16,18,85,74 07 77,15,17, 51,20,61,71,88,KI,FB,M1,FX,T1,HD,HB,H2,HA,H3,HG
",,"(삼성/BC/KB/NH 카드로)
10만원 이상구매시-디저트권증정
20~30만원 이상구매시-식사권증정
",,"본사수선실에서 매장으로 모자를 보내주실때 폴리에 담아서 보내주세요. 
",M525,2019-08-12 00:00:00.000000,,2019-08-12 09:45:17.000000,"-제품이 오염된채 출고되어 다시 본사수선실로 보내는 상품이 너무 많습니다.  검수 꼼꼼히 부탁드립니다.
"
M,2019-33,080,"SH/
C7 품번은 반응이 좋음


MT/
C1,C4 핑크컬러들은 좀더 튀는 펑키한 핑크로 진행 했어도 좋았을듯함
06은 다른 컬러들은 이니셜안쪽이 스티치로 다 채워져있는데 43N만 테두리 스티치가 되어있음, N컬러 이니셜이 더 예쁨
05 디자인은 전반적으로 반응좋음.. 아이보리 등판 이니셜 컬러예쁘다는 의견 많음

TP/
03 은 바지 통이 너무 넓다는 의견 있음.차라리 조거 라인으로 진행 했어도 좋았을듯함

CP/
13 디자인에 07K  컬러 반응좋음 . 이컬러는 여성고객분들도 관심 많이보임

PS: 금주 NBA 신상 아노락, 점퍼 슬슬 반응 올라오고 있습니다.. 10대 고객들의 방문이 눈에 띄게 증가함",,,,,,,,,,,,M080,2019-08-16 00:00:00.000000,M080,2019-08-18 00:00:00.000000,
M,2019-33,079,"평일동안은 평소와 같았으며 주말은 입점내 고객님이 많이 계셨습니다.
많은 고객님들이 가을 상품에 관심을 가져 주셨으며 반응도 좋았습니다.
꾸준히 TSSJ상품을 많이 보셨으며 TS01같은 가을 기본 티셔츠도 많이 구매하셨습니다.
여성분들 같은경우 OPCE를 많이 찾으셨으며 
악세사리같은경우 청키라인은 판매가 꾸준히 되었고 
모자는 기본 스타일 CP77과 CP17상품을 많이 보셨습니다 ",,,,,"CPFB,BGC9,CP77,CP17.CP15,TSSJ,TS01941,TSM1941,MT03941",,CP77(50R)많이 찾으심,,19일 정기휴무,"NBA,리바이스,CK진-12일~14일 지하1층 이벤트홀 행사장 행사진행
JEEP-15일하루 G마켓 상단 노출",,M079,2019-08-18 00:00:00.000000,,2019-08-18 12:29:21.000000,
